game_pk,game_date,home_team,away_team,home_win,sim_home_wp,kalshi_home_prob,edge,sim_total_runs,sim_home_runs,sim_away_runs,kalshi_volume
777143,2025-07-11,SF,LAD,1,0.414,0.55,-0.13600000000000007,8.671,3.795,4.876,409321.0
777142,2025-07-12,NYY,CHC,0,0.488,0.59,-0.10199999999999998,10.707,5.153,5.554,292092.0
777145,2025-07-12,DET,SEA,0,0.395,0.52,-0.125,9.822,4.255,5.567,323056.0
777134,2025-07-12,MIN,PIT,1,0.62,0.56,0.05999999999999994,8.189,4.534,3.655,116414.0
777127,2025-07-12,SF,LAD,0,0.525,0.42,0.10500000000000004,9.594000000000001,4.719,4.875,229029.0
777141,2025-07-12,BAL,MIA,0,0.524,0.61,-0.08599999999999997,9.479,4.728,4.751,115091.0
777140,2025-07-12,CIN,COL,1,0.689,0.73,-0.041000000000000036,9.985,5.951,4.034,281813.0
777136,2025-07-12,KC,NYM,0,0.479,0.46,0.01899999999999996,10.007,4.681,5.326,147856.0
777144,2025-07-12,BOS,TB,1,0.626,0.62,0.006000000000000005,7.186,4.022,3.164,105166.0
777138,2025-07-12,CWS,CLE,0,0.431,0.44,-0.009000000000000008,8.927,4.034,4.893,119841.0
777135,2025-07-12,MIL,WSH,1,0.424,0.71,-0.286,10.074,4.446,5.628,197696.0
777137,2025-07-12,HOU,TEX,1,0.358,0.53,-0.17200000000000004,8.157,3.298,4.859,397763.0
777126,2025-07-12,SD,PHI,1,0.338,0.39,-0.05199999999999999,9.514,3.772,5.742,360149.0
777131,2025-07-12,LAA,AZ,1,0.458,0.54,-0.08200000000000002,10.038,4.65,5.388,302735.0
777132,2025-07-12,ATH,TOR,1,0.437,0.44,-0.0030000000000000027,9.081,4.037,5.044,382985.0
777130,2025-07-13,BOS,TB,1,0.585,0.53,0.05499999999999994,9.065999999999999,4.822,4.244,129432.0
777129,2025-07-13,BAL,MIA,0,0.409,0.56,-0.15100000000000008,8.504999999999999,3.743,4.762,76786.0
777122,2025-07-13,NYY,CHC,0,0.564,0.55,0.013999999999999901,11.097999999999999,5.711,5.387,209567.0
777128,2025-07-13,CIN,COL,1,0.508,0.7,-0.19199999999999995,10.271,5.003,5.268,101408.0
777121,2025-07-13,DET,SEA,0,0.39,0.51,-0.12,9.059,3.762,5.297,217012.0
777124,2025-07-13,KC,NYM,1,0.385,0.51,-0.125,9.35,3.938,5.412,208528.0
777125,2025-07-13,HOU,TEX,0,0.487,0.56,-0.07300000000000006,8.772,4.182,4.59,96348.0
777113,2025-07-13,MIN,PIT,0,0.443,0.6,-0.15699999999999997,9.811,4.436,5.375,145457.0
777120,2025-07-13,CWS,CLE,0,0.523,0.45,0.07300000000000001,10.758,5.318,5.44,200571.0
777123,2025-07-13,MIL,WSH,1,0.495,0.72,-0.22499999999999998,9.158999999999999,4.491,4.668,58614.0
777118,2025-07-13,STL,ATL,1,0.624,0.61,0.014000000000000012,10.05,5.55,4.5,344140.0
777119,2025-07-13,SF,LAD,0,0.391,0.45,-0.059,9.629,4.111,5.518,335525.0
777116,2025-07-13,ATH,TOR,1,0.544,0.47,0.07400000000000007,10.273,5.208,5.065,124424.0
777115,2025-07-13,LAA,AZ,0,0.559,0.55,0.009000000000000008,9.119,4.662,4.457,197508.0
777117,2025-07-13,SD,PHI,0,0.494,0.45,0.043999999999999984,9.788,4.763,5.025,419424.0
777101,2025-07-18,CHC,BOS,1,0.543,0.56,-0.017000000000000015,10.724,5.431,5.293,412273.0
777107,2025-07-18,PIT,CWS,0,0.447,0.6,-0.15299999999999997,9.269,4.29,4.979,179782.0
777112,2025-07-18,WSH,SD,0,0.454,0.43,0.02400000000000002,9.254000000000001,4.317,4.937,230055.0
777106,2025-07-18,PHI,LAA,0,0.437,0.66,-0.22300000000000003,8.847,4.023,4.824,314779.0
777108,2025-07-18,TOR,SF,1,0.544,0.56,-0.016000000000000014,10.475999999999999,5.364,5.112,99246.0
777111,2025-07-18,NYM,CIN,0,0.449,0.59,-0.14099999999999996,9.323,4.367,4.956,163100.0
777105,2025-07-18,CLE,ATH,1,0.474,0.55,-0.07600000000000007,11.023,5.173,5.85,84830.0
777109,2025-07-18,MIA,KC,1,0.478,0.49,-0.01200000000000001,8.844000000000001,4.149,4.695,344771.0
777114,2025-07-18,ATL,NYY,1,0.413,0.56,-0.14700000000000008,9.709,4.29,5.419,179333.0
777110,2025-07-18,TB,BAL,1,0.5,0.55,-0.050000000000000044,9.264,4.552,4.712,43794.0
777098,2025-07-18,TEX,DET,1,0.516,0.51,0.006000000000000005,9.742,4.784,4.958,227888.0
777102,2025-07-18,COL,MIN,1,0.541,0.39,0.15100000000000002,10.989,5.555,5.434,264560.0
777100,2025-07-18,AZ,STL,1,0.551,0.5,0.051000000000000045,9.072,4.5,4.572,149539.0
777099,2025-07-18,SEA,HOU,1,0.579,0.57,0.009000000000000008,9.228,4.79,4.438,258596.0
777103,2025-07-18,LAD,MIL,0,0.697,0.65,0.04699999999999993,9.609,5.738,3.871,276137.0
777094,2025-07-19,TOR,SF,1,0.457,0.46,-0.0030000000000000027,8.55,3.945,4.605,471409.0
777092,2025-07-19,NYM,CIN,0,0.631,0.63,0.0010000000000000009,9.929,5.566,4.363,413108.0
777093,2025-07-19,MIA,KC,1,0.393,0.49,-0.09699999999999998,10.767,4.737,6.03,211419.0
777089,2025-07-19,PHI,LAA,1,0.401,0.54,-0.139,11.44,4.97,6.47,309444.0
777090,2025-07-19,PIT,CWS,0,0.549,0.56,-0.01100000000000001,9.165,4.679,4.486,172620.0
777091,2025-07-19,WSH,SD,1,0.489,0.44,0.04899999999999999,11.648,5.519,6.129,299424.0
777095,2025-07-19,TB,BAL,1,0.478,0.54,-0.062000000000000055,10.557,5.056,5.501,198812.0
777088,2025-07-19,TEX,DET,1,0.47,0.54,-0.07000000000000006,10.067,4.763,5.304,161699.0
777104,2025-07-19,CLE,ATH,0,0.378,0.55,-0.17200000000000004,10.111,4.286,5.825,172946.0
777096,2025-07-19,CHC,BOS,1,0.441,0.57,-0.12899999999999995,10.419,4.75,5.669,118544.0
777081,2025-07-19,AZ,STL,1,0.624,0.46,0.16399999999999998,9.129000000000001,5.033,4.096,85098.0
777097,2025-07-19,ATL,NYY,0,0.451,0.47,-0.01899999999999996,10.498,4.826,5.672,374392.0
777080,2025-07-19,COL,MIN,1,0.405,0.37,0.03500000000000003,11.042,4.816,6.226,150740.0
777085,2025-07-19,LAD,MIL,0,0.538,0.54,-0.0020000000000000018,9.607,4.769,4.838,350832.0
777086,2025-07-19,SEA,HOU,1,0.494,0.56,-0.06600000000000006,10.309000000000001,4.985,5.324,636837.0
777079,2025-07-20,TOR,SF,1,0.517,0.51,0.007000000000000006,9.684000000000001,4.808,4.876,369371.0
777076,2025-07-20,TB,BAL,0,0.516,0.54,-0.02400000000000002,9.147,4.59,4.557,245817.0
777077,2025-07-20,WSH,SD,0,0.48,0.46,0.019999999999999962,9.721,4.683,5.038,87387.0
777078,2025-07-20,PHI,LAA,0,0.576,0.61,-0.03400000000000003,9.870000000000001,5.208,4.662,156178.0
777074,2025-07-20,PIT,CWS,0,0.589,0.57,0.019000000000000017,9.152,4.887,4.265,55638.0
777083,2025-07-20,ATL,NYY,0,0.529,0.54,-0.01100000000000001,10.392,5.189,5.203,161025.0
777087,2025-07-20,NYM,CIN,1,0.59,0.56,0.029999999999999916,9.875,5.273,4.602,337743.0
777084,2025-07-20,CLE,ATH,1,0.493,0.49,0.0030000000000000027,10.293,5.015,5.278,77974.0
777082,2025-07-20,MIA,KC,0,0.396,0.48,-0.08399999999999996,9.808,4.252,5.556,93410.0
777075,2025-07-20,CHC,BOS,0,0.387,0.44,-0.05299999999999999,9.309000000000001,3.835,5.474,213501.0
777072,2025-07-20,COL,MIN,0,0.272,0.31,-0.03799999999999998,9.864,3.575,6.289,77555.0
777067,2025-07-20,SEA,HOU,0,0.653,0.58,0.07300000000000006,7.629,4.382,3.247,340425.0
777071,2025-07-20,AZ,STL,1,0.575,0.57,0.0050000000000000044,10.754999999999999,5.629,5.126,215513.0
777070,2025-07-20,LAD,MIL,0,0.472,0.61,-0.138,11.621,5.482,6.139,554937.0
777073,2025-07-20,TEX,DET,0,0.428,0.39,0.03799999999999998,9.235,4.107,5.128,616332.0
777068,2025-07-21,CLE,BAL,1,0.557,0.56,-0.0030000000000000027,9.185,4.82,4.365,199748.0
777060,2025-07-21,PIT,DET,1,0.558,0.56,-0.0020000000000000018,8.127,4.174,3.953,155568.0
777062,2025-07-21,MIA,SD,0,0.502,0.57,-0.06799999999999995,9.544,4.719,4.825,175116.0
777064,2025-07-21,WSH,CIN,1,0.531,0.47,0.061000000000000054,8.633,4.383,4.25,209151.0
777063,2025-07-21,PHI,BOS,1,0.684,0.68,0.0040000000000000036,10.120999999999999,5.922,4.199,347445.0
777066,2025-07-21,TOR,NYY,1,0.509,0.49,0.019000000000000017,9.845,4.945,4.9,189584.0
777061,2025-07-21,NYM,LAA,1,0.748,0.62,0.128,11.104,6.901,4.203,258241.0
777069,2025-07-21,ATL,SF,1,0.443,0.56,-0.11700000000000005,11.67,5.423,6.247,115934.0
777065,2025-07-21,CHC,KC,0,0.639,0.59,0.049000000000000044,9.663,5.345,4.318,184411.0
777057,2025-07-21,TEX,ATH,1,0.402,0.53,-0.128,10.341000000000001,4.5,5.841,145210.0
777053,2025-07-21,COL,STL,0,0.344,0.39,-0.04600000000000004,8.639,3.451,5.188,191725.0
777055,2025-07-21,AZ,HOU,0,0.608,0.57,0.038000000000000034,10.115,5.49,4.625,376615.0
777050,2025-07-21,SEA,MIL,0,0.544,0.54,0.0040000000000000036,9.567,4.901,4.666,315426.0
777051,2025-07-21,LAD,MIN,1,0.527,0.64,-0.11299999999999999,9.933,4.983,4.95,347505.0
777056,2025-07-22,CLE,BAL,1,0.432,0.61,-0.178,10.748000000000001,4.84,5.908,196234.0
777044,2025-07-22,PIT,DET,1,0.56,0.46,0.10000000000000003,9.633,5.036,4.597,276152.0
777052,2025-07-22,MIA,SD,1,0.404,0.55,-0.14600000000000002,10.178,4.384,5.794,209327.0
777042,2025-07-22,WSH,CIN,1,0.521,0.44,0.08100000000000002,9.832,4.819,5.013,210399.0
777045,2025-07-22,PHI,BOS,1,0.501,0.65,-0.14900000000000002,9.652000000000001,4.678,4.974,173684.0
777048,2025-07-22,TB,CWS,1,0.688,0.68,0.007999999999999896,8.323,4.973,3.35,106990.0
777046,2025-07-22,TOR,NYY,0,0.431,0.52,-0.08900000000000002,9.933,4.437,5.496,391425.0
777054,2025-07-22,NYM,LAA,1,0.663,0.61,0.05300000000000005,10.401,5.938,4.463,187595.0
777058,2025-07-22,ATL,SF,0,0.396,0.53,-0.134,9.568999999999999,4.21,5.359,152118.0
777047,2025-07-22,CHC,KC,1,0.542,0.7,-0.15799999999999992,10.637,5.353,5.284,130185.0
777043,2025-07-22,TEX,ATH,1,0.521,0.67,-0.14900000000000002,9.183,4.646,4.537,90687.0
777049,2025-07-22,COL,STL,1,0.284,0.39,-0.10600000000000004,10.396,3.946,6.45,233001.0
777040,2025-07-22,AZ,HOU,0,0.473,0.48,-0.007000000000000006,9.562000000000001,4.519,5.043,345749.0
777035,2025-07-22,SEA,MIL,1,0.588,0.56,0.027999999999999914,9.346,5.009,4.337,384453.0
777039,2025-07-22,LAD,MIN,0,0.629,0.65,-0.02100000000000002,9.922,5.55,4.372,638623.0
777026,2025-07-23,WSH,CIN,0,0.489,0.47,0.019000000000000017,9.05,4.397,4.653,237648.0
777037,2025-07-23,MIA,SD,1,0.5,0.43,0.07,8.951,4.318,4.633,261566.0
777041,2025-07-23,ATL,SF,0,0.584,0.6,-0.016000000000000014,10.056000000000001,5.42,4.636,136830.0
777029,2025-07-23,PIT,DET,1,0.488,0.46,0.02799999999999997,10.309999999999999,4.928,5.382,140900.0
777034,2025-07-23,NYM,LAA,1,0.487,0.61,-0.123,10.806999999999999,5.191,5.616,223405.0
777031,2025-07-23,CHC,KC,0,0.543,0.63,-0.08699999999999997,9.801,5.037,4.764,520545.0
777028,2025-07-23,COL,STL,1,0.31,0.38,-0.07,10.011,3.881,6.13,189772.0
777032,2025-07-23,AZ,HOU,0,0.675,0.56,0.11499999999999999,9.719000000000001,5.613,4.106,595796.0
777024,2025-07-23,SEA,MIL,0,0.591,0.54,0.050999999999999934,9.391,5.083,4.308,206807.0
777022,2025-07-23,LAD,MIN,1,0.688,0.67,0.017999999999999905,9.782,5.771,4.011,462022.0
777036,2025-07-23,CLE,BAL,1,0.404,0.55,-0.14600000000000002,9.174,3.965,5.209,291101.0
777027,2025-07-23,TOR,NYY,1,0.428,0.44,-0.01200000000000001,10.468,4.648,5.82,427649.0
777038,2025-07-23,PHI,BOS,0,0.539,0.6,-0.06099999999999994,10.109,5.149,4.96,628842.0
777030,2025-07-23,TB,CWS,0,0.489,0.67,-0.18100000000000005,8.834,4.325,4.509,360808.0
777033,2025-07-23,TEX,ATH,1,0.431,0.57,-0.13899999999999996,11.117,5.016,6.101,227083.0
777019,2025-07-24,CLE,BAL,0,0.444,0.53,-0.08600000000000002,10.93,5.043,5.887,496264.0
777021,2025-07-24,DET,TOR,0,0.471,0.56,-0.08900000000000008,9.536000000000001,4.519,5.017,356291.0
777023,2025-07-24,STL,SD,1,0.531,0.6,-0.06899999999999995,9.432,4.748,4.684,474767.0
777025,2025-07-24,HOU,ATH,0,0.38,0.59,-0.20999999999999996,9.802,4.198,5.604,388145.0
777018,2025-07-24,LAA,SEA,0,0.449,0.57,-0.12099999999999994,9.711,4.447,5.264,715668.0
777008,2025-07-25,MIL,MIA,0,0.688,0.68,0.007999999999999896,9.683,5.651,4.032,429725.0
777014,2025-07-25,PIT,AZ,0,0.371,0.5,-0.129,9.994,4.158,5.836,320435.0
777020,2025-07-25,BAL,COL,0,0.597,0.65,-0.05300000000000005,9.917000000000002,5.315,4.602,181949.0
777015,2025-07-25,NYY,PHI,0,0.67,0.59,0.08000000000000007,12.388,7.03,5.358,263959.0
777012,2025-07-25,BOS,LAD,0,0.605,0.52,0.08499999999999996,10.379,5.52,4.859,205220.0
777013,2025-07-25,CIN,TB,1,0.492,0.52,-0.028000000000000025,9.829,4.737,5.092,132961.0
777016,2025-07-25,DET,TOR,0,0.469,0.52,-0.051000000000000045,9.402000000000001,4.458,4.944,178688.0
777005,2025-07-25,STL,SD,1,0.43,0.46,-0.030000000000000027,9.901,4.496,5.405,88991.0
777017,2025-07-25,CWS,CHC,1,0.437,0.38,0.056999999999999995,9.924,4.468,5.456,161345.0
777009,2025-07-25,TEX,ATL,1,0.465,0.59,-0.12499999999999994,8.913,4.134,4.779,148105.0
777007,2025-07-25,HOU,ATH,0,0.496,0.56,-0.06400000000000006,10.021,4.93,5.091,95360.0
777011,2025-07-25,MIN,WSH,1,0.492,0.6,-0.10799999999999998,10.922,5.301,5.621,139930.0
777006,2025-07-25,LAA,SEA,1,0.352,0.47,-0.118,8.5,3.448,5.052,456959.0
777004,2025-07-25,SF,NYM,0,0.493,0.56,-0.06700000000000006,8.555,4.049,4.506,280405.0
777001,2025-07-26,NYY,PHI,0,0.44,0.46,-0.020000000000000018,10.815,4.928,5.887,533203.0
777010,2025-07-26,KC,CLE,1,0.495,0.57,-0.07499999999999996,10.178,4.932,5.246,164257.0
776990,2025-07-26,KC,CLE,0,0.551,0.57,-0.018999999999999906,8.245000000000001,4.282,3.963,164257.0
777003,2025-07-26,DET,TOR,0,0.475,0.61,-0.135,8.472,3.962,4.51,372881.0
777002,2025-07-26,PIT,AZ,1,0.422,0.43,-0.008000000000000007,10.163,4.635,5.528,79364.0
777000,2025-07-26,CIN,TB,1,0.485,0.54,-0.05500000000000005,8.911,4.194,4.717,183228.0
776999,2025-07-26,BAL,COL,1,0.604,0.7,-0.09599999999999997,9.879,5.366,4.513,89104.0
776993,2025-07-26,TEX,ATL,1,0.408,0.5,-0.09200000000000003,10.036,4.452,5.584,397761.0
776991,2025-07-26,HOU,ATH,0,0.508,0.63,-0.122,9.533000000000001,4.686,4.847,159671.0
776997,2025-07-26,MIN,WSH,0,0.573,0.7,-0.127,10.135,5.383,4.752,179636.0
776994,2025-07-26,CWS,CHC,0,0.375,0.38,-0.0050000000000000044,9.706,4.087,5.619,110811.0
776996,2025-07-26,MIL,MIA,0,0.561,0.59,-0.028999999999999915,9.759,4.986,4.773,161117.0
776998,2025-07-26,BOS,LAD,1,0.662,0.61,0.052000000000000046,9.617999999999999,5.592,4.026,331147.0
776992,2025-07-26,STL,SD,0,0.539,0.56,-0.02100000000000002,9.591999999999999,4.802,4.79,204365.0
776985,2025-07-26,SF,NYM,0,0.457,0.52,-0.063,9.949,4.623,5.326,531725.0
776995,2025-07-26,LAA,SEA,0,0.37,0.45,-0.08000000000000002,10.137,4.244,5.893,459876.0
776986,2025-07-27,BAL,COL,1,0.578,0.65,-0.07200000000000006,9.899000000000001,5.255,4.644,63184.0
776983,2025-07-27,BOS,LAD,1,0.384,0.5,-0.11599999999999999,10.158999999999999,4.29,5.869,399004.0
776984,2025-07-27,PIT,AZ,1,0.499,0.57,-0.07099999999999995,8.536,4.119,4.417,120781.0
776988,2025-07-27,NYY,PHI,1,0.35,0.45,-0.10000000000000003,9.325,3.65,5.675,409461.0
776982,2025-07-27,CIN,TB,1,0.489,0.51,-0.02100000000000002,8.239,3.946,4.293,71751.0
776987,2025-07-27,DET,TOR,1,0.436,0.52,-0.08400000000000002,9.813,4.453,5.36,286408.0
776975,2025-07-27,KC,CLE,1,0.671,0.56,0.11099999999999999,10.527999999999999,6.06,4.468,87788.0
776976,2025-07-27,HOU,ATH,0,0.402,0.57,-0.16799999999999993,10.945,4.855,6.09,78823.0
776979,2025-07-27,MIN,WSH,0,0.51,0.61,-0.09999999999999998,8.599,4.134,4.465,219420.0
776989,2025-07-27,CWS,CHC,0,0.32,0.39,-0.07,9.647,3.797,5.85,131696.0
776978,2025-07-27,MIL,MIA,1,0.569,0.59,-0.02100000000000002,9.268,4.91,4.358,317876.0
776980,2025-07-27,STL,SD,0,0.527,0.54,-0.013000000000000012,7.7940000000000005,3.887,3.907,57712.0
776981,2025-07-27,TEX,ATL,1,0.545,0.54,0.0050000000000000044,11.342,5.823,5.519,106233.0
776977,2025-07-27,LAA,SEA,1,0.321,0.39,-0.069,9.855,3.985,5.87,296576.0
776974,2025-07-27,SF,NYM,0,0.369,0.48,-0.11099999999999999,9.825,4.021,5.804,748531.0
776966,2025-07-28,BAL,TOR,1,0.55,0.5,0.050000000000000044,9.353,4.842,4.511,383874.0
776968,2025-07-28,CLE,COL,0,0.622,0.71,-0.08799999999999997,10.408999999999999,5.74,4.669,454378.0
776973,2025-07-28,DET,AZ,1,0.448,0.55,-0.10200000000000004,10.442,4.841,5.601,90995.0
776970,2025-07-28,NYY,TB,0,0.403,0.55,-0.14700000000000002,7.821999999999999,3.275,4.547,352100.0
776967,2025-07-28,CIN,LAD,0,0.401,0.44,-0.03899999999999998,9.865,4.276,5.589,190002.0
776961,2025-07-28,MIN,BOS,1,0.393,0.51,-0.11699999999999999,9.592,4.113,5.479,487513.0
776971,2025-07-28,KC,ATL,0,0.484,0.38,0.10399999999999998,9.585,4.651,4.934,189710.0
776972,2025-07-28,CWS,PHI,1,0.319,0.32,-0.0010000000000000009,10.004999999999999,3.864,6.141,413375.0
776965,2025-07-28,MIL,CHC,1,0.411,0.49,-0.07900000000000001,10.554,4.731,5.823,315344.0
776960,2025-07-28,STL,MIA,1,0.535,0.52,0.015000000000000013,8.992,4.557,4.435,83895.0
776969,2025-07-28,HOU,WSH,0,0.478,0.7,-0.22199999999999998,9.722999999999999,4.571,5.152,179258.0
776958,2025-07-28,LAA,TEX,1,0.495,0.34,0.15499999999999997,7.788,3.693,4.095,239372.0
776959,2025-07-28,SD,NYM,1,0.506,0.55,-0.04400000000000004,9.549,4.696,4.853,478567.0
776964,2025-07-28,SF,PIT,0,0.506,0.56,-0.05400000000000005,8.541,4.198,4.343,426657.0
776957,2025-07-28,ATH,SEA,0,0.482,0.46,0.021999999999999964,10.245000000000001,4.948,5.297,180304.0
778372,2025-07-29,BAL,TOR,1,0.536,0.46,0.07600000000000001,9.142,4.695,4.447,305546.0
778372,2025-07-29,BAL,TOR,1,0.536,0.72,-0.18399999999999994,9.142,4.695,4.447,312811.0
776962,2025-07-29,BAL,TOR,1,0.447,0.46,-0.013000000000000012,9.783,4.505,5.278,305546.0
776962,2025-07-29,BAL,TOR,1,0.447,0.72,-0.27299999999999996,9.783,4.505,5.278,312811.0
776951,2025-07-29,CLE,COL,1,0.549,0.64,-0.09099999999999997,10.992,5.672,5.32,85937.0
776953,2025-07-29,DET,AZ,1,0.368,0.6,-0.23199999999999998,10.393,4.465,5.928,177801.0
776949,2025-07-29,NYY,TB,1,0.5,0.62,-0.12,8.634,4.189,4.445,308198.0
776963,2025-07-29,CIN,LAD,0,0.444,0.43,0.014000000000000012,8.807,3.958,4.849,260196.0
776954,2025-07-29,MIN,BOS,0,0.432,0.47,-0.03799999999999998,9.417,4.218,5.199,140429.0
776955,2025-07-29,KC,ATL,1,0.423,0.54,-0.11700000000000005,9.832,4.333,5.499,182654.0
776952,2025-07-29,CWS,PHI,0,0.401,0.38,0.02100000000000002,10.046,4.346,5.7,64281.0
776956,2025-07-29,MIL,CHC,1,0.456,0.54,-0.08400000000000002,9.902000000000001,4.647,5.255,158289.0
776946,2025-07-29,STL,MIA,0,0.502,0.58,-0.07799999999999996,9.068000000000001,4.408,4.66,74427.0
776950,2025-07-29,HOU,WSH,1,0.434,0.54,-0.10600000000000004,9.822,4.429,5.393,113249.0
776945,2025-07-29,LAA,TEX,1,0.516,0.56,-0.04400000000000004,9.568,4.79,4.778,338772.0
776947,2025-07-29,SD,NYM,1,0.491,0.46,0.030999999999999972,10.216000000000001,4.934,5.282,251334.0
776943,2025-07-29,SF,PIT,0,0.51,0.61,-0.09999999999999998,10.238,5.014,5.224,350659.0
776944,2025-07-29,ATH,SEA,1,0.587,0.49,0.09699999999999998,10.463000000000001,5.587,4.876,175821.0
776948,2025-07-30,BAL,TOR,0,0.499,0.53,-0.031000000000000028,9.555,4.682,4.873,375406.0
776940,2025-07-30,DET,AZ,1,0.285,0.55,-0.26500000000000007,11.401,4.481,6.92,100210.0
776935,2025-07-30,MIN,BOS,0,0.391,0.53,-0.139,10.031,4.363,5.668,87902.0
776937,2025-07-30,HOU,WSH,1,0.524,0.53,-0.006000000000000005,9.166,4.585,4.581,124123.0
776936,2025-07-30,KC,ATL,1,0.521,0.53,-0.009000000000000008,9.796,4.931,4.865,180970.0
776939,2025-07-30,CWS,PHI,1,0.633,0.44,0.193,11.435,6.341,5.094,265493.0
776929,2025-07-30,MIL,CHC,0,0.506,0.53,-0.02400000000000002,10.336,5.11,5.226,231359.0
776933,2025-07-30,SF,PIT,0,0.571,0.66,-0.08900000000000008,8.966999999999999,4.689,4.278,390758.0
776931,2025-07-30,SD,NYM,1,0.373,0.51,-0.137,9.64,4.031,5.609,198715.0
776942,2025-07-30,CLE,COL,1,0.445,0.63,-0.185,9.684000000000001,4.442,5.242,94911.0
776938,2025-07-30,NYY,TB,1,0.589,0.56,0.028999999999999915,9.908999999999999,5.276,4.633,557563.0
776941,2025-07-30,CIN,LAD,1,0.369,0.4,-0.031000000000000028,10.475999999999999,4.393,6.083,445595.0
776934,2025-07-30,STL,MIA,0,0.553,0.57,-0.016999999999999904,10.885000000000002,5.578,5.307,143713.0
776932,2025-07-30,LAA,TEX,0,0.488,0.48,0.008000000000000007,8.847999999999999,4.205,4.643,387871.0
776930,2025-07-30,ATH,SEA,1,0.389,0.43,-0.04099999999999998,9.385,3.935,5.45,528818.0
776927,2025-07-31,NYY,TB,1,0.506,0.48,0.026000000000000023,9.218,4.368,4.85,382640.0
776928,2025-07-31,CIN,ATL,0,0.504,0.61,-0.10599999999999998,10.314,5.031,5.283,658738.0
776923,2025-07-31,SEA,TEX,1,0.584,0.61,-0.026000000000000023,10.192,5.442,4.75,370478.0
776921,2025-08-01,CIN,ATL,1,0.589,0.58,0.009000000000000008,10.271,5.582,4.689,324828.0
776915,2025-08-01,CHC,BAL,1,0.56,0.59,-0.029999999999999916,10.082,5.216,4.866,247273.0
776913,2025-08-01,PHI,DET,1,0.524,0.59,-0.06599999999999995,9.698,4.771,4.927,203737.0
776917,2025-08-01,WSH,MIL,0,0.49,0.41,0.08000000000000002,10.417,5.022,5.395,220335.0
776920,2025-08-01,TOR,KC,0,0.616,0.6,0.016000000000000014,9.323,5.101,4.222,131642.0
776922,2025-08-01,BOS,HOU,1,0.443,0.46,-0.017000000000000015,9.937999999999999,4.526,5.412,163728.0
776926,2025-08-01,NYM,SF,0,0.57,0.58,-0.010000000000000009,9.984,5.25,4.734,315324.0
776924,2025-08-01,CLE,MIN,1,0.447,0.54,-0.09300000000000003,8.244,3.773,4.471,142356.0
776925,2025-08-01,MIA,NYY,1,0.526,0.41,0.11600000000000005,9.431999999999999,4.669,4.763,387518.0
776918,2025-08-01,TB,LAD,0,0.573,0.48,0.09299999999999997,11.068000000000001,5.812,5.256,137092.0
776919,2025-08-01,COL,PIT,1,0.301,0.45,-0.14900000000000002,9.986,3.752,6.234,219740.0
776916,2025-08-01,LAA,CWS,0,0.331,0.55,-0.21900000000000003,10.597999999999999,4.27,6.328,182633.0
776906,2025-08-01,SD,STL,1,0.561,0.66,-0.09899999999999998,10.24,5.33,4.91,125915.0
776914,2025-08-01,ATH,AZ,1,0.496,0.54,-0.04400000000000004,10.346,5.065,5.281,91381.0
776908,2025-08-01,SEA,TEX,1,0.66,0.64,0.020000000000000018,9.032,5.185,3.847,465436.0
776901,2025-08-02,TB,LAD,1,0.471,0.49,-0.019000000000000017,8.529,4.064,4.465,305249.0
776902,2025-08-02,CHC,BAL,0,0.621,0.68,-0.05900000000000005,9.295,5.071,4.224,326182.0
776900,2025-08-02,TOR,KC,1,0.384,0.56,-0.17600000000000005,9.208,3.995,5.213,135379.0
776904,2025-08-02,COL,PIT,1,0.356,0.32,0.035999999999999976,8.731,3.544,5.187,233926.0
776912,2025-08-02,PHI,DET,0,0.57,0.53,0.039999999999999925,8.612,4.545,4.067,208603.0
776903,2025-08-02,WSH,MIL,0,0.631,0.36,0.271,9.506,5.19,4.316,104122.0
776909,2025-08-02,BOS,HOU,1,0.463,0.55,-0.08700000000000002,10.431000000000001,4.951,5.48,98475.0
776911,2025-08-02,NYM,SF,1,0.684,0.64,0.04400000000000004,9.221,5.458,3.763,170932.0
776897,2025-08-02,SEA,TEX,0,0.544,0.54,0.0040000000000000036,9.57,4.919,4.651,345344.0
776905,2025-08-02,CLE,MIN,1,0.585,0.59,-0.0050000000000000044,8.505,4.53,3.975,163231.0
776910,2025-08-02,MIA,NYY,1,0.465,0.52,-0.05499999999999999,9.27,4.3,4.97,169627.0
776907,2025-08-02,CIN,ATL,0,0.496,0.49,0.006000000000000005,9.143,4.409,4.734,249714.0
776899,2025-08-02,ATH,AZ,0,0.52,0.54,-0.020000000000000018,10.646,5.244,5.402,209026.0
776898,2025-08-02,LAA,CWS,0,0.441,0.57,-0.12899999999999995,10.161,4.648,5.513,184873.0
776896,2025-08-02,SD,STL,0,0.452,0.59,-0.13799999999999996,9.036999999999999,4.156,4.881,337701.0
776895,2025-08-03,BOS,HOU,1,0.44,0.47,-0.02999999999999997,10.3,4.59,5.71,250202.0
776889,2025-08-03,TB,LAD,0,0.471,0.43,0.04099999999999998,9.313,4.336,4.977,194658.0
776894,2025-08-03,WSH,MIL,0,0.575,0.42,0.15499999999999997,8.916,4.75,4.166,101938.0
776893,2025-08-03,TOR,KC,0,0.415,0.57,-0.15499999999999997,10.684000000000001,4.719,5.965,240577.0
