game_pk,game_date,home_team,away_team,home_win,inning,top_bottom,inning_half,home_score,away_score,game_progress,sim_home_wp,kalshi_home_prob,edge,abs_edge,timestamp
777034,2025-07-23,NYM,LAA,1,1,Top,Top 1,0,0,0.0,0.448,0.61,-0.16199999999999998,0.16199999999999998,1753290614.854
777034,2025-07-23,NYM,LAA,1,1,Bot,Bot 1,0,0,0.05555555555555555,0.532,0.665,-0.133,0.133,1753290975.13
777034,2025-07-23,NYM,LAA,1,2,Top,Top 2,1,0,0.1111111111111111,0.6,0.72,-0.12,0.12,1753291363.659
777034,2025-07-23,NYM,LAA,1,2,Bot,Bot 2,1,0,0.16666666666666666,0.664,0.75,-0.08599999999999997,0.08599999999999997,1753292105.65
777034,2025-07-23,NYM,LAA,1,3,Top,Top 3,1,0,0.2222222222222222,0.612,0.715,-0.10299999999999998,0.10299999999999998,1753292616.904
777034,2025-07-23,NYM,LAA,1,3,Bot,Bot 3,1,1,0.2777777777777778,0.508,0.67,-0.16200000000000003,0.16200000000000003,1753293164.39
777034,2025-07-23,NYM,LAA,1,4,Top,Top 4,5,1,0.3333333333333333,0.848,0.94,-0.09199999999999997,0.09199999999999997,1753293946.836
777034,2025-07-23,NYM,LAA,1,4,Bot,Bot 4,5,1,0.3888888888888889,0.902,0.94,-0.03799999999999992,0.03799999999999992,1753294371.722
777034,2025-07-23,NYM,LAA,1,5,Top,Top 5,6,1,0.4444444444444444,0.886,0.97,-0.08399999999999996,0.08399999999999996,1753294959.37
777034,2025-07-23,NYM,LAA,1,5,Bot,Bot 5,6,1,0.5,0.952,0.975,-0.02300000000000002,0.02300000000000002,1753295319.872
777034,2025-07-23,NYM,LAA,1,6,Top,Top 6,6,1,0.5555555555555556,0.936,0.975,-0.038999999999999924,0.038999999999999924,1753295880.361
777034,2025-07-23,NYM,LAA,1,6,Bot,Bot 6,6,1,0.6111111111111112,0.974,0.99,-0.016000000000000014,0.016000000000000014,1753296339.346
777034,2025-07-23,NYM,LAA,1,7,Top,Top 7,6,1,0.6666666666666666,0.974,0.99,-0.016000000000000014,0.016000000000000014,1753296763.955
777034,2025-07-23,NYM,LAA,1,7,Bot,Bot 7,6,3,0.7222222222222222,0.96,0.95,0.010000000000000009,0.010000000000000009,1753297803.391
777034,2025-07-23,NYM,LAA,1,8,Top,Top 8,6,3,0.7777777777777778,0.934,0.955,-0.020999999999999908,0.020999999999999908,1753298301.759
777034,2025-07-23,NYM,LAA,1,8,Bot,Bot 8,6,3,0.8333333333333334,0.966,0.98,-0.014000000000000012,0.014000000000000012,1753299377.471
777034,2025-07-23,NYM,LAA,1,9,Top,Top 9,6,3,0.8888888888888888,0.958,0.99,-0.03200000000000003,0.03200000000000003,1753299853.095
776990,2025-07-26,KC,CLE,0,1,Top,Top 1,0,0,0.0,0.572,0.565,0.007000000000000006,0.007000000000000006,1753571795.238
776990,2025-07-26,KC,CLE,0,1,Bot,Bot 1,0,3,0.05555555555555555,0.304,0.28,0.023999999999999966,0.023999999999999966,1753572944.52
776990,2025-07-26,KC,CLE,0,2,Top,Top 2,0,3,0.1111111111111111,0.22,0.225,-0.0050000000000000044,0.0050000000000000044,1753573372.597
776990,2025-07-26,KC,CLE,0,2,Bot,Bot 2,0,3,0.16666666666666666,0.284,0.245,0.03899999999999998,0.03899999999999998,1753573952.952
776990,2025-07-26,KC,CLE,0,3,Top,Top 3,2,3,0.2222222222222222,0.446,0.435,0.01100000000000001,0.01100000000000001,1753574623.592
776990,2025-07-26,KC,CLE,0,3,Bot,Bot 3,2,4,0.2777777777777778,0.28,0.33999999999999997,-0.05999999999999994,0.05999999999999994,1753575290.952
776990,2025-07-26,KC,CLE,0,4,Top,Top 4,2,4,0.3333333333333333,0.292,0.24,0.05199999999999999,0.05199999999999999,1753575896.926
776990,2025-07-26,KC,CLE,0,4,Bot,Bot 4,2,6,0.3888888888888889,0.108,0.14,-0.032000000000000015,0.032000000000000015,1753576704.453
776990,2025-07-26,KC,CLE,0,5,Top,Top 5,2,6,0.4444444444444444,0.086,0.09,-0.0040000000000000036,0.0040000000000000036,1753577166.646
776990,2025-07-26,KC,CLE,0,5,Bot,Bot 5,2,6,0.5,0.09,0.11,-0.020000000000000004,0.020000000000000004,1753577683.056
776990,2025-07-26,KC,CLE,0,6,Top,Top 6,4,6,0.5555555555555556,0.204,0.27,-0.06600000000000003,0.06600000000000003,1753578437.135
776990,2025-07-26,KC,CLE,0,6,Bot,Bot 6,4,6,0.6111111111111112,0.27,0.255,0.015000000000000013,0.015000000000000013,1753579093.923
776990,2025-07-26,KC,CLE,0,7,Top,Top 7,4,6,0.6666666666666666,0.192,0.19,0.0020000000000000018,0.0020000000000000018,1753579464.313
776990,2025-07-26,KC,CLE,0,7,Bot,Bot 7,4,6,0.7222222222222222,0.234,0.225,0.009000000000000008,0.009000000000000008,1753579911.4
776990,2025-07-26,KC,CLE,0,8,Top,Top 8,4,6,0.7777777777777778,0.15,0.17500000000000002,-0.025000000000000022,0.025000000000000022,1753580253.418
776990,2025-07-26,KC,CLE,0,8,Bot,Bot 8,4,6,0.8333333333333334,0.168,0.07,0.098,0.098,1753580722.357
776990,2025-07-26,KC,CLE,0,9,Top,Top 9,4,6,0.8888888888888888,0.08,0.055,0.025,0.025,1753581055.676
776990,2025-07-26,KC,CLE,0,9,Bot,Bot 9,4,6,0.9444444444444444,0.106,0.07,0.03599999999999999,0.03599999999999999,1753581414.064
776977,2025-07-27,LAA,SEA,1,1,Top,Top 1,0,0,0.0,0.328,0.4,-0.07200000000000001,0.07200000000000001,1753646947.996
776977,2025-07-27,LAA,SEA,1,1,Bot,Bot 1,0,0,0.05555555555555555,0.38,0.42,-0.03999999999999998,0.03999999999999998,1753647336.536
776977,2025-07-27,LAA,SEA,1,2,Top,Top 2,0,0,0.1111111111111111,0.368,0.38,-0.01200000000000001,0.01200000000000001,1753647770.175
776977,2025-07-27,LAA,SEA,1,2,Bot,Bot 2,0,0,0.16666666666666666,0.394,0.42,-0.025999999999999968,0.025999999999999968,1753648104.317
776977,2025-07-27,LAA,SEA,1,3,Top,Top 3,0,0,0.2222222222222222,0.346,0.37,-0.02400000000000002,0.02400000000000002,1753648572.434
776977,2025-07-27,LAA,SEA,1,3,Bot,Bot 3,0,0,0.2777777777777778,0.444,0.44,0.0040000000000000036,0.0040000000000000036,1753648896.874
776977,2025-07-27,LAA,SEA,1,4,Top,Top 4,0,0,0.3333333333333333,0.336,0.39,-0.05399999999999999,0.05399999999999999,1753649266.064
776977,2025-07-27,LAA,SEA,1,4,Bot,Bot 4,0,0,0.3888888888888889,0.438,0.47,-0.03199999999999997,0.03199999999999997,1753649632.551
776977,2025-07-27,LAA,SEA,1,5,Top,Top 5,0,0,0.4444444444444444,0.384,0.4,-0.016000000000000014,0.016000000000000014,1753650494.154
776977,2025-07-27,LAA,SEA,1,5,Bot,Bot 5,0,0,0.5,0.434,0.47,-0.035999999999999976,0.035999999999999976,1753651285.87
776977,2025-07-27,LAA,SEA,1,6,Top,Top 6,4,0,0.5555555555555556,0.822,0.93,-0.1080000000000001,0.1080000000000001,1753652380.232
776977,2025-07-27,LAA,SEA,1,6,Bot,Bot 6,4,0,0.6111111111111112,0.87,0.94,-0.06999999999999995,0.06999999999999995,1753652717.839
776977,2025-07-27,LAA,SEA,1,7,Top,Top 7,4,0,0.6666666666666666,0.878,0.94,-0.061999999999999944,0.061999999999999944,1753653079.387
776977,2025-07-27,LAA,SEA,1,7,Bot,Bot 7,4,1,0.7222222222222222,0.934,0.96,-0.025999999999999912,0.025999999999999912,1753653778.436
776977,2025-07-27,LAA,SEA,1,8,Top,Top 8,4,1,0.7777777777777778,0.926,0.94,-0.013999999999999901,0.013999999999999901,1753654263.235
776977,2025-07-27,LAA,SEA,1,8,Bot,Bot 8,4,1,0.8333333333333334,0.958,0.98,-0.02200000000000002,0.02200000000000002,1753655099.346
776977,2025-07-27,LAA,SEA,1,9,Top,Top 9,4,1,0.8888888888888888,0.94,0.99,-0.050000000000000044,0.050000000000000044,1753655679.211
776972,2025-07-28,CWS,PHI,1,1,Top,Top 1,0,0,0.0,0.34,0.32,0.020000000000000018,0.020000000000000018,1753746066.991
776972,2025-07-28,CWS,PHI,1,1,Bot,Bot 1,0,0,0.05555555555555555,0.368,0.36,0.008000000000000007,0.008000000000000007,1753746496.19
776972,2025-07-28,CWS,PHI,1,2,Top,Top 2,0,0,0.1111111111111111,0.334,0.33,0.0040000000000000036,0.0040000000000000036,1753746811.886
776972,2025-07-28,CWS,PHI,1,2,Bot,Bot 2,0,0,0.16666666666666666,0.362,0.355,0.007000000000000006,0.007000000000000006,1753747140.281
776972,2025-07-28,CWS,PHI,1,3,Top,Top 3,0,0,0.2222222222222222,0.326,0.325,0.0010000000000000009,0.0010000000000000009,1753747512.928
776972,2025-07-28,CWS,PHI,1,3,Bot,Bot 3,0,2,0.2777777777777778,0.202,0.165,0.037000000000000005,0.037000000000000005,1753748443.869
776972,2025-07-28,CWS,PHI,1,4,Top,Top 4,2,2,0.3333333333333333,0.36,0.345,0.015000000000000013,0.015000000000000013,1753748983.263
776972,2025-07-28,CWS,PHI,1,4,Bot,Bot 4,2,2,0.3888888888888889,0.42,0.4,0.019999999999999962,0.019999999999999962,1753749466.99
776972,2025-07-28,CWS,PHI,1,5,Top,Top 5,4,2,0.4444444444444444,0.632,0.66,-0.028000000000000025,0.028000000000000025,1753749970.858
776972,2025-07-28,CWS,PHI,1,5,Bot,Bot 5,4,2,0.5,0.704,0.74,-0.03600000000000003,0.03600000000000003,1753750562.417
776972,2025-07-28,CWS,PHI,1,6,Top,Top 6,4,2,0.5555555555555556,0.66,0.71,-0.04999999999999993,0.04999999999999993,1753750937.832
776972,2025-07-28,CWS,PHI,1,6,Bot,Bot 6,4,2,0.6111111111111112,0.786,0.78,0.006000000000000005,0.006000000000000005,1753751497.515
776972,2025-07-28,CWS,PHI,1,7,Top,Top 7,4,2,0.6666666666666666,0.72,0.77,-0.050000000000000044,0.050000000000000044,1753751852.455
776972,2025-07-28,CWS,PHI,1,7,Bot,Bot 7,4,2,0.7222222222222222,0.816,0.865,-0.049000000000000044,0.049000000000000044,1753752479.058
776972,2025-07-28,CWS,PHI,1,8,Top,Top 8,4,2,0.7777777777777778,0.814,0.86,-0.04600000000000004,0.04600000000000004,1753753275.63
776972,2025-07-28,CWS,PHI,1,8,Bot,Bot 8,4,2,0.8333333333333334,0.916,0.96,-0.04399999999999993,0.04399999999999993,1753753674.984
776972,2025-07-28,CWS,PHI,1,9,Top,Top 9,6,2,0.8888888888888888,0.962,0.99,-0.028000000000000025,0.028000000000000025,1753754438.56
776930,2025-07-30,ATH,SEA,1,1,Top,Top 1,0,0,0.0,0.382,0.42,-0.03799999999999998,0.03799999999999998,1753927553.696
776930,2025-07-30,ATH,SEA,1,1,Bot,Bot 1,0,1,0.05555555555555555,0.348,0.37,-0.02200000000000002,0.02200000000000002,1753928116.139
776930,2025-07-30,ATH,SEA,1,2,Top,Top 2,2,1,0.1111111111111111,0.49,0.53,-0.040000000000000036,0.040000000000000036,1753928860.572
776930,2025-07-30,ATH,SEA,1,2,Bot,Bot 2,2,1,0.16666666666666666,0.524,0.61,-0.08599999999999997,0.08599999999999997,1753929305.859
776930,2025-07-30,ATH,SEA,1,3,Top,Top 3,2,1,0.2222222222222222,0.418,0.53,-0.11200000000000004,0.11200000000000004,1753929682.022
776930,2025-07-30,ATH,SEA,1,3,Bot,Bot 3,2,1,0.2777777777777778,0.584,0.6,-0.016000000000000014,0.016000000000000014,1753930081.797
776930,2025-07-30,ATH,SEA,1,4,Top,Top 4,2,1,0.3333333333333333,0.48,0.55,-0.07000000000000006,0.07000000000000006,1753930456.978
776930,2025-07-30,ATH,SEA,1,4,Bot,Bot 4,2,1,0.3888888888888889,0.546,0.61,-0.06399999999999995,0.06399999999999995,1753930925.677
776930,2025-07-30,ATH,SEA,1,5,Top,Top 5,3,1,0.4444444444444444,0.67,0.71,-0.039999999999999925,0.039999999999999925,1753931409.495
776930,2025-07-30,ATH,SEA,1,5,Bot,Bot 5,3,1,0.5,0.73,0.78,-0.050000000000000044,0.050000000000000044,1753931668.267
776930,2025-07-30,ATH,SEA,1,6,Top,Top 6,4,1,0.5555555555555556,0.772,0.87,-0.09799999999999998,0.09799999999999998,1753932144.692
776930,2025-07-30,ATH,SEA,1,6,Bot,Bot 6,4,1,0.6111111111111112,0.874,0.88,-0.006000000000000005,0.006000000000000005,1753932716.062
776930,2025-07-30,ATH,SEA,1,7,Top,Top 7,4,1,0.6666666666666666,0.856,0.89,-0.03400000000000003,0.03400000000000003,1753933102.357
776930,2025-07-30,ATH,SEA,1,7,Bot,Bot 7,4,3,0.7222222222222222,0.748,0.75,-0.0020000000000000018,0.0020000000000000018,1753933734.489
776930,2025-07-30,ATH,SEA,1,8,Top,Top 8,5,3,0.7777777777777778,0.86,0.87,-0.010000000000000009,0.010000000000000009,1753934530.494
776930,2025-07-30,ATH,SEA,1,8,Bot,Bot 8,5,3,0.8333333333333334,0.954,0.93,0.02399999999999991,0.02399999999999991,1753934903.811
776930,2025-07-30,ATH,SEA,1,9,Top,Top 9,5,3,0.8888888888888888,0.928,0.93,-0.0020000000000000018,0.0020000000000000018,1753935451.693
776913,2025-08-01,PHI,DET,1,1,Top,Top 1,0,0,0.0,0.546,0.58,-0.03399999999999992,0.03399999999999992,1754089881.838
776913,2025-08-01,PHI,DET,1,1,Bot,Bot 1,0,0,0.05555555555555555,0.566,0.63,-0.06400000000000006,0.06400000000000006,1754090137.334
776913,2025-08-01,PHI,DET,1,2,Top,Top 2,0,0,0.1111111111111111,0.458,0.5700000000000001,-0.11200000000000004,0.11200000000000004,1754090477.511
776913,2025-08-01,PHI,DET,1,2,Bot,Bot 2,0,0,0.16666666666666666,0.56,0.62,-0.05999999999999994,0.05999999999999994,1754090893.481
776913,2025-08-01,PHI,DET,1,3,Top,Top 3,0,0,0.2222222222222222,0.522,0.56,-0.038000000000000034,0.038000000000000034,1754091307.74
776913,2025-08-01,PHI,DET,1,3,Bot,Bot 3,0,3,0.2777777777777778,0.27,0.225,0.04500000000000001,0.04500000000000001,1754091870.037
776913,2025-08-01,PHI,DET,1,4,Top,Top 4,0,3,0.3333333333333333,0.208,0.2,0.00799999999999998,0.00799999999999998,1754092416.196
776913,2025-08-01,PHI,DET,1,4,Bot,Bot 4,0,3,0.3888888888888889,0.198,0.22,-0.021999999999999992,0.021999999999999992,1754092855.958
776913,2025-08-01,PHI,DET,1,5,Top,Top 5,0,3,0.4444444444444444,0.168,0.175,-0.0069999999999999785,0.0069999999999999785,1754093372.253
776913,2025-08-01,PHI,DET,1,5,Bot,Bot 5,0,3,0.5,0.202,0.18,0.02200000000000002,0.02200000000000002,1754093758.455
776913,2025-08-01,PHI,DET,1,6,Top,Top 6,0,3,0.5555555555555556,0.144,0.14500000000000002,-0.0010000000000000286,0.0010000000000000286,1754094236.274
776913,2025-08-01,PHI,DET,1,6,Bot,Bot 6,0,3,0.6111111111111112,0.16,0.15,0.010000000000000009,0.010000000000000009,1754094587.539
776913,2025-08-01,PHI,DET,1,7,Top,Top 7,0,3,0.6666666666666666,0.094,0.1,-0.006000000000000005,0.006000000000000005,1754094975.19
776913,2025-08-01,PHI,DET,1,7,Bot,Bot 7,0,3,0.7222222222222222,0.124,0.12,0.0040000000000000036,0.0040000000000000036,1754095320.604
776913,2025-08-01,PHI,DET,1,8,Top,Top 8,3,3,0.7777777777777778,0.528,0.53,-0.0020000000000000018,0.0020000000000000018,1754096651.718
776913,2025-08-01,PHI,DET,1,8,Bot,Bot 8,3,4,0.8333333333333334,0.348,0.3,0.04799999999999999,0.04799999999999999,1754097056.301
776913,2025-08-01,PHI,DET,1,9,Top,Top 9,5,4,0.8888888888888888,0.832,0.88,-0.04800000000000004,0.04800000000000004,1754098107.988
776914,2025-08-01,ATH,AZ,1,1,Top,Top 1,0,0,0.0,0.484,0.53,-0.04600000000000004,0.04600000000000004,1754100365.807
776914,2025-08-01,ATH,AZ,1,1,Bot,Bot 1,0,0,0.05555555555555555,0.586,0.585,0.0010000000000000009,0.0010000000000000009,1754100836.666
776914,2025-08-01,ATH,AZ,1,2,Top,Top 2,4,0,0.1111111111111111,0.84,0.86,-0.020000000000000018,0.020000000000000018,1754101883.486
776914,2025-08-01,ATH,AZ,1,2,Bot,Bot 2,4,0,0.16666666666666666,0.876,0.9,-0.02400000000000002,0.02400000000000002,1754102320.036
776914,2025-08-01,ATH,AZ,1,3,Top,Top 3,4,0,0.2222222222222222,0.83,0.865,-0.03500000000000003,0.03500000000000003,1754102997.057
776914,2025-08-01,ATH,AZ,1,3,Bot,Bot 3,4,0,0.2777777777777778,0.89,0.895,-0.0050000000000000044,0.0050000000000000044,1754103958.685
776914,2025-08-01,ATH,AZ,1,4,Top,Top 4,4,0,0.3333333333333333,0.86,0.895,-0.03500000000000003,0.03500000000000003,1754104733.395
776914,2025-08-01,ATH,AZ,1,4,Bot,Bot 4,4,0,0.3888888888888889,0.926,0.915,0.01100000000000001,0.01100000000000001,1754105309.597
776914,2025-08-01,ATH,AZ,1,5,Top,Top 5,5,0,0.4444444444444444,0.924,0.935,-0.01100000000000001,0.01100000000000001,1754106009.833
776914,2025-08-01,ATH,AZ,1,5,Bot,Bot 5,5,0,0.5,0.964,0.96,0.0040000000000000036,0.0040000000000000036,1754106400.351
776914,2025-08-01,ATH,AZ,1,6,Top,Top 6,5,0,0.5555555555555556,0.96,0.935,0.02499999999999991,0.02499999999999991,1754106902.344
776914,2025-08-01,ATH,AZ,1,6,Bot,Bot 6,5,0,0.6111111111111112,0.986,0.96,0.026000000000000023,0.026000000000000023,1754107408.312
776914,2025-08-01,ATH,AZ,1,7,Top,Top 7,5,0,0.6666666666666666,0.972,0.965,0.007000000000000006,0.007000000000000006,1754108109.331
776914,2025-08-01,ATH,AZ,1,7,Bot,Bot 7,5,1,0.7222222222222222,0.968,0.95,0.018000000000000016,0.018000000000000016,1754108665.954
776914,2025-08-01,ATH,AZ,1,8,Top,Top 8,5,1,0.7777777777777778,0.952,0.98,-0.028000000000000025,0.028000000000000025,1754109042.392
776914,2025-08-01,ATH,AZ,1,8,Bot,Bot 8,5,1,0.8333333333333334,0.99,0.99,0.0,0.0,1754109459.089
776914,2025-08-01,ATH,AZ,1,9,Top,Top 9,5,1,0.8888888888888888,0.98,0.99,-0.010000000000000009,0.010000000000000009,1754109814.182
776896,2025-08-02,SD,STL,0,1,Top,Top 1,0,0,0.0,0.448,0.59,-0.14199999999999996,0.14199999999999996,1754187053.644
776896,2025-08-02,SD,STL,0,1,Bot,Bot 1,0,0,0.05555555555555555,0.496,0.65,-0.15400000000000003,0.15400000000000003,1754187487.065
776896,2025-08-02,SD,STL,0,2,Top,Top 2,1,0,0.1111111111111111,0.576,0.69,-0.11399999999999999,0.11399999999999999,1754187910.481
776896,2025-08-02,SD,STL,0,2,Bot,Bot 2,1,0,0.16666666666666666,0.616,0.73,-0.11399999999999999,0.11399999999999999,1754188378.619
776896,2025-08-02,SD,STL,0,3,Top,Top 3,3,0,0.2222222222222222,0.742,0.86,-0.118,0.118,1754189068.351
776896,2025-08-02,SD,STL,0,3,Bot,Bot 3,3,0,0.2777777777777778,0.826,0.885,-0.05900000000000005,0.05900000000000005,1754189517.031
776896,2025-08-02,SD,STL,0,4,Top,Top 4,4,0,0.3333333333333333,0.842,0.9,-0.05800000000000005,0.05800000000000005,1754190113.588
776896,2025-08-02,SD,STL,0,4,Bot,Bot 4,4,4,0.3888888888888889,0.48,0.63,-0.15000000000000002,0.15000000000000002,1754190990.827
776896,2025-08-02,SD,STL,0,5,Top,Top 5,4,4,0.4444444444444444,0.44,0.58,-0.13999999999999996,0.13999999999999996,1754191459.083
776896,2025-08-02,SD,STL,0,5,Bot,Bot 5,4,6,0.5,0.186,0.36,-0.174,0.174,1754192375.857
776896,2025-08-02,SD,STL,0,6,Top,Top 6,4,6,0.5555555555555556,0.184,0.25,-0.066,0.066,1754192815.619
776896,2025-08-02,SD,STL,0,6,Bot,Bot 6,4,6,0.6111111111111112,0.23,0.32,-0.09,0.09,1754193118.742
776896,2025-08-02,SD,STL,0,7,Top,Top 7,4,6,0.6666666666666666,0.17,0.23,-0.06,0.06,1754193625.674
776896,2025-08-02,SD,STL,0,7,Bot,Bot 7,4,6,0.7222222222222222,0.166,0.28,-0.11400000000000002,0.11400000000000002,1754193998.894
776896,2025-08-02,SD,STL,0,8,Top,Top 8,4,6,0.7777777777777778,0.156,0.18,-0.023999999999999994,0.023999999999999994,1754194415.642
776896,2025-08-02,SD,STL,0,8,Bot,Bot 8,4,6,0.8333333333333334,0.202,0.2,0.0020000000000000018,0.0020000000000000018,1754194784.889
776896,2025-08-02,SD,STL,0,9,Top,Top 9,4,6,0.8888888888888888,0.11,0.11,0.0,0.0,1754195369.115
776896,2025-08-02,SD,STL,0,9,Bot,Bot 9,4,8,0.9444444444444444,0.03,0.03,0.0,0.0,1754196094.992
776883,2025-08-03,SEA,TEX,1,1,Top,Top 1,0,0,0.0,0.43,0.45,-0.020000000000000018,0.020000000000000018,1754251856.44
776883,2025-08-03,SEA,TEX,1,1,Bot,Bot 1,0,0,0.05555555555555555,0.508,0.49,0.018000000000000016,0.018000000000000016,1754252229.17
776883,2025-08-03,SEA,TEX,1,2,Top,Top 2,0,0,0.1111111111111111,0.404,0.47,-0.06599999999999995,0.06599999999999995,1754252822.734
776883,2025-08-03,SEA,TEX,1,2,Bot,Bot 2,0,0,0.16666666666666666,0.422,0.54,-0.11800000000000005,0.11800000000000005,1754253476.148
776883,2025-08-03,SEA,TEX,1,3,Top,Top 3,1,0,0.2222222222222222,0.538,0.62,-0.08199999999999996,0.08199999999999996,1754254021.476
776883,2025-08-03,SEA,TEX,1,3,Bot,Bot 3,1,2,0.2777777777777778,0.334,0.41,-0.07599999999999996,0.07599999999999996,1754254635.562
776883,2025-08-03,SEA,TEX,1,4,Top,Top 4,3,2,0.3333333333333333,0.566,0.63,-0.06400000000000006,0.06400000000000006,1754255314.112
776883,2025-08-03,SEA,TEX,1,4,Bot,Bot 4,3,3,0.3888888888888889,0.46,0.57,-0.10999999999999993,0.10999999999999993,1754255748.573
776883,2025-08-03,SEA,TEX,1,5,Top,Top 5,5,3,0.4444444444444444,0.692,0.78,-0.08800000000000008,0.08800000000000008,1754256321.917
776883,2025-08-03,SEA,TEX,1,5,Bot,Bot 5,5,3,0.5,0.786,0.85,-0.06399999999999995,0.06399999999999995,1754256655.208
776883,2025-08-03,SEA,TEX,1,6,Top,Top 6,5,3,0.5555555555555556,0.712,0.8200000000000001,-0.1080000000000001,0.1080000000000001,1754257213.004
776883,2025-08-03,SEA,TEX,1,6,Bot,Bot 6,5,4,0.6111111111111112,0.696,0.745,-0.049000000000000044,0.049000000000000044,1754257653.316
776883,2025-08-03,SEA,TEX,1,7,Top,Top 7,5,4,0.6666666666666666,0.672,0.73,-0.05799999999999994,0.05799999999999994,1754257949.784
776883,2025-08-03,SEA,TEX,1,7,Bot,Bot 7,5,4,0.7222222222222222,0.812,0.825,-0.0129999999999999,0.0129999999999999,1754258395.763
776883,2025-08-03,SEA,TEX,1,8,Top,Top 8,5,4,0.7777777777777778,0.74,0.81,-0.07000000000000006,0.07000000000000006,1754258919.994
776883,2025-08-03,SEA,TEX,1,8,Bot,Bot 8,5,4,0.8333333333333334,0.864,0.9,-0.03600000000000003,0.03600000000000003,1754259297.239
776883,2025-08-03,SEA,TEX,1,9,Top,Top 9,5,4,0.8888888888888888,0.82,0.91,-0.09000000000000008,0.09000000000000008,1754259718.569
776837,2025-08-07,WSH,ATH,0,1,Top,Top 1,0,0,0.0,0.46,0.43,0.030000000000000027,0.030000000000000027,1754582742.385
776837,2025-08-07,WSH,ATH,0,1,Bot,Bot 1,0,0,0.05555555555555555,0.536,0.48,0.05600000000000005,0.05600000000000005,1754583109.516
776837,2025-08-07,WSH,ATH,0,2,Top,Top 2,0,0,0.1111111111111111,0.46,0.43,0.030000000000000027,0.030000000000000027,1754583394.844
776837,2025-08-07,WSH,ATH,0,2,Bot,Bot 2,0,3,0.16666666666666666,0.222,0.18,0.04200000000000001,0.04200000000000001,1754584335.293
776837,2025-08-07,WSH,ATH,0,3,Top,Top 3,0,3,0.2222222222222222,0.196,0.14,0.055999999999999994,0.055999999999999994,1754584749.272
776837,2025-08-07,WSH,ATH,0,3,Bot,Bot 3,0,3,0.2777777777777778,0.196,0.14500000000000002,0.05099999999999999,0.05099999999999999,1754585083.877
776837,2025-08-07,WSH,ATH,0,4,Top,Top 4,0,3,0.3333333333333333,0.172,0.13,0.04199999999999998,0.04199999999999998,1754585613.176
776837,2025-08-07,WSH,ATH,0,4,Bot,Bot 4,0,4,0.3888888888888889,0.126,0.08,0.046,0.046,1754586304.195
776837,2025-08-07,WSH,ATH,0,5,Top,Top 5,0,4,0.4444444444444444,0.094,0.05,0.044,0.044,1754586649.732
776837,2025-08-07,WSH,ATH,0,5,Bot,Bot 5,0,4,0.5,0.126,0.08,0.046,0.046,1754587167.409
776837,2025-08-07,WSH,ATH,0,6,Top,Top 6,0,4,0.5555555555555556,0.086,0.05500000000000001,0.030999999999999986,0.030999999999999986,1754587715.168
776837,2025-08-07,WSH,ATH,0,6,Bot,Bot 6,0,4,0.6111111111111112,0.1,0.08,0.020000000000000004,0.020000000000000004,1754588263.402
776837,2025-08-07,WSH,ATH,0,7,Top,Top 7,0,4,0.6666666666666666,0.07,0.035,0.035,0.035,1754588600.486
776837,2025-08-07,WSH,ATH,0,7,Bot,Bot 7,0,4,0.7222222222222222,0.074,0.05,0.023999999999999994,0.023999999999999994,1754589226.651
776837,2025-08-07,WSH,ATH,0,8,Top,Top 8,0,4,0.7777777777777778,0.054,0.025,0.028999999999999998,0.028999999999999998,1754589634.867
776837,2025-08-07,WSH,ATH,0,8,Bot,Bot 8,0,5,0.8333333333333334,0.032,0.02,0.012,0.012,1754590303.8
776837,2025-08-07,WSH,ATH,0,9,Top,Top 9,0,5,0.8888888888888888,0.008,0.01,-0.002,0.002,1754591123.89
776837,2025-08-07,WSH,ATH,0,9,Bot,Bot 9,0,6,0.9444444444444444,0.002,0.01,-0.008,0.008,1754591744.493
776814,2025-08-09,CWS,CLE,0,1,Top,Top 1,0,0,0.0,0.562,0.445,0.11700000000000005,0.11700000000000005,1754781046.97
776814,2025-08-09,CWS,CLE,0,1,Bot,Bot 1,0,1,0.05555555555555555,0.56,0.39,0.17000000000000004,0.17000000000000004,1754781823.512
776814,2025-08-09,CWS,CLE,0,2,Top,Top 2,0,1,0.1111111111111111,0.472,0.335,0.13699999999999996,0.13699999999999996,1754782161.026
776814,2025-08-09,CWS,CLE,0,2,Bot,Bot 2,0,1,0.16666666666666666,0.51,0.375,0.135,0.135,1754782572.135
776814,2025-08-09,CWS,CLE,0,3,Top,Top 3,1,1,0.2222222222222222,0.63,0.425,0.20500000000000002,0.20500000000000002,1754783016.631
776814,2025-08-09,CWS,CLE,0,3,Bot,Bot 3,1,1,0.2777777777777778,0.67,0.5,0.17000000000000004,0.17000000000000004,1754783904.888
776814,2025-08-09,CWS,CLE,0,4,Top,Top 4,1,1,0.3333333333333333,0.548,0.44,0.10800000000000004,0.10800000000000004,1754784231.082
776814,2025-08-09,CWS,CLE,0,4,Bot,Bot 4,1,2,0.3888888888888889,0.534,0.37,0.16400000000000003,0.16400000000000003,1754785451.856
776814,2025-08-09,CWS,CLE,0,5,Top,Top 5,1,2,0.4444444444444444,0.452,0.295,0.15700000000000003,0.15700000000000003,1754785995.613
776814,2025-08-09,CWS,CLE,0,5,Bot,Bot 5,1,2,0.5,0.526,0.335,0.191,0.191,1754786358.8
