game_pk,game_date,season,home_team,away_team,home_win,lr_prob,xgb_prob,ens_prob,ens_calibrated,days_into_season,home_team_games_played,away_team_games_played,baseline_home,baseline_prior,kalshi_home_prob,kalshi_prob,model_prob,edge
777749,2025-05-27,2025,NYM,CWS,1,0.6805798259392515,0.6541687,0.6716139864605817,0.6666666666666666,70,54,54,0.5297880589299561,0.6837454374092303,0.72,0.72,0.6716139864605817,-0.04838601353941829
777746,2025-05-27,2025,TB,MIN,0,0.4648105702651503,0.45551553,0.46165516200879336,0.45040650406504057,70,53,53,0.5297880589299561,0.5235506810900851,0.48,0.48,0.46165516200879336,-0.01834483799120662
777755,2025-05-27,2025,DET,SF,1,0.5540721422719355,0.5434456,0.5504647202402053,0.5347472924187723,70,55,54,0.5297880589299561,0.5504663209380105,0.49,0.49,0.5504647202402053,0.06046472024020533
777754,2025-05-27,2025,BAL,STL,0,0.5092739079265806,0.41490477,0.4772381924988567,0.48552338530066813,70,53,54,0.5297880589299561,0.5571554865135475,0.47,0.47,0.4772381924988567,0.00723819249885671
777753,2025-05-27,2025,CLE,LAD,0,0.5188521329561879,0.48536444,0.5074839849045606,0.5101580135440179,70,53,54,0.5297880589299561,0.5119641378803428,0.46,0.46,0.5074839849045606,0.04748398490456057
777747,2025-05-27,2025,MIL,BOS,1,0.5768920041671477,0.5696964,0.5744493042026984,0.5682267633487147,70,55,56,0.5297880589299561,0.5704694833693842,0.52,0.52,0.5744493042026984,0.054449304202698334
777730,2025-05-28,2025,SEA,WSH,0,0.5771987166381606,0.6070401,0.5873290447453634,0.6065116279069768,71,53,54,0.5297880589299561,0.577089676042491,0.67,0.67,0.5873290447453634,-0.08267095525463664
777728,2025-05-28,2025,LAA,NYY,0,0.44024433404340674,0.4170085,0.4323564063845987,0.4346210995542348,71,54,54,0.5297880589299561,0.4259849390132742,0.41,0.41,0.4323564063845987,0.022356406384598737
777724,2025-05-28,2025,TEX,TOR,0,0.5251772269180137,0.5550181,0.5353073884917761,0.5347472924187723,71,56,54,0.5297880589299561,0.5437588546035044,0.56,0.56,0.5353073884917761,-0.024692611508223994
777731,2025-05-28,2025,CHC,COL,1,0.7104233636690158,0.7137745,0.7115609826920942,0.717948717948718,71,55,55,0.5297880589299561,0.6032726623012741,0.77,0.77,0.7115609826920942,-0.058439017307905794
777740,2025-05-28,2025,BAL,STL,0,0.4979216295586188,0.5334737,0.5099905657594515,0.5186500888099469,71,54,55,0.5297880589299561,0.5571554865135475,0.51,0.51,0.5099905657594515,-9.434240548555906e-06
777726,2025-05-28,2025,SD,MIA,0,0.534802350283312,0.48402578,0.5175651055307502,0.5186500888099469,71,53,53,0.5297880589299561,0.6320305619884001,0.6,0.6,0.5175651055307502,-0.08243489446924979
777733,2025-05-28,2025,KC,CIN,1,0.4544879977405558,0.41487178,0.44103938643479806,0.4346210995542348,71,56,56,0.5297880589299561,0.5604924661995417,0.49,0.49,0.44103938643479806,-0.04896061356520193
777734,2025-05-28,2025,HOU,ATH,1,0.504635010539071,0.47432476,0.494345518390919,0.5034106412005458,71,54,55,0.5297880589299561,0.5556407258413737,0.57,0.57,0.494345518390919,-0.07565448160908095
777736,2025-05-28,2025,MIL,BOS,1,0.6101497875239071,0.6229823,0.6145060790328838,0.6221498371335505,71,56,57,0.5297880589299561,0.5704694833693842,0.59,0.59,0.6145060790328838,0.02450607903288382
777737,2025-05-28,2025,NYM,CWS,0,0.6692234762838644,0.65901357,0.6657574948060604,0.6666666666666666,71,55,55,0.5297880589299561,0.6837454374092303,0.69,0.69,0.6657574948060604,-0.024242505193939556
777732,2025-05-28,2025,TB,MIN,1,0.5636254040613581,0.521582,0.5493528318352392,0.5347472924187723,71,54,54,0.5297880589299561,0.5235506810900851,0.55,0.55,0.5493528318352392,-0.0006471681647608474
777738,2025-05-28,2025,DET,SF,1,0.5606401677058341,0.50891984,0.5430825429283216,0.5347472924187723,71,56,55,0.5297880589299561,0.5504663209380105,0.52,0.52,0.5430825429283216,0.02308254292832157
777739,2025-05-28,2025,CLE,LAD,1,0.49149757270468636,0.47394064,0.4855374790817828,0.5034106412005458,71,54,55,0.5297880589299561,0.5119641378803428,0.39,0.39,0.4855374790817828,0.09553747908178278
777729,2025-05-28,2025,AZ,PIT,0,0.49141523110614044,0.5607556,0.5149543752139091,0.5186500888099469,71,55,56,0.5297880589299561,0.5737828853645023,0.56,0.56,0.5149543752139091,-0.045045624786090976
777722,2025-05-29,2025,SEA,WSH,0,0.4182764015025492,0.49593443,0.44463915672703336,0.4346210995542348,72,54,55,0.5297880589299561,0.577089676042491,0.53,0.53,0.44463915672703336,-0.08536084327296667
777725,2025-05-29,2025,HOU,TB,0,0.5051066696494909,0.5449388,0.5186285789482517,0.5186500888099469,72,55,55,0.5297880589299561,0.5589800847504495,0.52,0.52,0.5186285789482517,-0.0013714210517483671
777727,2025-05-29,2025,TOR,ATH,1,0.6442733401354471,0.6053185,0.6310492430450887,0.6266490765171503,72,55,56,0.5297880589299561,0.5066485851326845,0.61,0.61,0.6310492430450887,0.021049243045088706
777735,2025-05-29,2025,PHI,ATL,1,0.6747074833869628,0.61817014,0.6555146172017245,0.6547842401500938,72,55,54,0.5297880589299561,0.5504663209380105,0.48,0.48,0.6555146172017245,0.17551461720172457
777723,2025-05-29,2025,PHI,ATL,0,0.6161020099315255,0.59235287,0.6080398317305235,0.6106557377049179,72,54,53,0.5297880589299561,0.5504663209380105,0.48,0.48,0.6080398317305235,0.12803983173052347
777711,2025-05-30,2025,KC,DET,0,0.4822435478910023,0.41162774,0.4582714309023764,0.45040650406504057,73,57,57,0.5297880589299561,0.5302986100084537,0.47,0.47,0.4582714309023764,-0.011728569097623598
777713,2025-05-30,2025,SEA,MIN,0,0.5864630608160346,0.5824161,0.585089235203055,0.5682267633487147,73,55,55,0.5297880589299561,0.5403990051579072,0.6,0.6,0.585089235203055,-0.014910764796944975
777707,2025-05-30,2025,SD,PIT,1,0.5725770682115435,0.6173005,0.5877594418954086,0.6065116279069768,73,54,57,0.5297880589299561,0.5869675703034967,0.64,0.64,0.5877594418954086,-0.052240558104591384
777708,2025-05-30,2025,LAD,NYY,1,0.3761382427275422,0.3965084,0.38305334717432826,0.38627450980392153,73,56,55,0.5297880589299561,0.5437588546035044,0.44,0.44,0.38305334717432826,-0.05694665282567174
777710,2025-05-30,2025,AZ,WSH,0,0.5628079873287174,0.5890606,0.5717200259735535,0.5682267633487147,73,56,56,0.5297880589299561,0.5902451183813527,0.67,0.67,0.5717200259735535,-0.0982799740264465
777714,2025-05-30,2025,HOU,TB,1,0.5563291647434071,0.59386176,0.569070444013142,0.5682267633487147,73,56,56,0.5297880589299561,0.5589800847504495,0.59,0.59,0.569070444013142,-0.020929555986857973
777709,2025-05-30,2025,TEX,STL,1,0.49314131022581564,0.44315314,0.4761717077439134,0.459546925566343,73,57,56,0.5297880589299561,0.5134134151800086,0.46,0.46,0.4761717077439134,0.016171707743913355
777715,2025-05-30,2025,PHI,MIL,0,0.5536921225226473,0.5333986,0.5468030415729859,0.5347472924187723,73,56,57,0.5297880589299561,0.5370354793377826,0.55,0.55,0.5468030415729859,-0.0031969584270141738
777717,2025-05-30,2025,MIA,SF,0,0.4799180255390154,0.45576578,0.4717190063761527,0.459546925566343,73,54,56,0.5297880589299561,0.46946490781887384,0.41,0.41,0.4717190063761527,0.06171900637615274
777718,2025-05-30,2025,NYM,COL,1,0.6399923970765337,0.6318495,0.6372281176552048,0.6266490765171503,73,56,56,0.5297880589299561,0.6225373306447339,0.75,0.75,0.6372281176552048,-0.11277188234479518
777721,2025-05-30,2025,CLE,LAA,0,0.6218293353263761,0.5748727,0.6058888449233414,0.6065116279069768,73,55,55,0.5297880589299561,0.6275222212224433,0.58,0.58,0.6058888449233414,0.025888844923341425
777716,2025-05-30,2025,TOR,ATH,1,0.6463431141768686,0.65174437,0.6481766899224009,0.6547842401500938,73,56,57,0.5297880589299561,0.5066485851326845,0.63,0.63,0.6481766899224009,0.018176689922400846
777720,2025-05-30,2025,BAL,CWS,1,0.6190578762561312,0.6258248,0.6213550630936907,0.6221498371335505,73,55,56,0.5297880589299561,0.6895697990402893,0.66,0.66,0.6213550630936907,-0.038644936906309324
777712,2025-05-30,2025,CHC,CIN,0,0.5911277334425413,0.5659823,0.5825915470700607,0.5682267633487147,73,56,57,0.5297880589299561,0.5504663209380105,0.61,0.61,0.5825915470700607,-0.02740845292993932
777719,2025-05-30,2025,ATL,BOS,0,0.6033360858455192,0.63009095,0.6124186240997783,0.6106557377049179,73,55,58,0.5297880589299561,0.5571554865135475,0.61,0.61,0.6124186240997783,0.0024186240997783326
777696,2025-05-31,2025,AZ,WSH,0,0.5269987154350204,0.5297544,0.5279341943385368,0.5347472924187723,74,57,57,0.5297880589299561,0.5902451183813527,0.64,0.64,0.5279341943385368,-0.11206580566146318
777691,2025-05-31,2025,SD,PIT,0,0.6690504300335851,0.6107926,0.6492734976840799,0.6547842401500938,74,55,58,0.5297880589299561,0.5869675703034967,0.68,0.68,0.6492734976840799,-0.030726502315920112
777698,2025-05-31,2025,LAD,NYY,1,0.4731143489790768,0.48995662,0.47883183402993323,0.48552338530066813,74,57,56,0.5297880589299561,0.5437588546035044,0.48,0.48,0.47883183402993323,-0.001168165970066748
777695,2025-05-31,2025,SEA,MIN,1,0.4970798275090513,0.46401706,0.485855932043862,0.5034106412005458,74,56,56,0.5297880589299561,0.5403990051579072,0.51,0.51,0.485855932043862,-0.024144067956137993
777705,2025-05-31,2025,MIA,SF,1,0.5187954036441111,0.5500749,0.5294139205747842,0.5347472924187723,74,55,57,0.5297880589299561,0.46946490781887384,0.44,0.44,0.5294139205747842,0.0894139205747842
777706,2025-05-31,2025,ATL,BOS,1,0.5651374785344594,0.6136687,0.5816124814124893,0.5682267633487147,74,56,59,0.5297880589299561,0.5571554865135475,0.64,0.64,0.5816124814124893,-0.05838751858751068
777693,2025-05-31,2025,HOU,TB,0,0.5014422031879456,0.512253,0.5051121655825598,0.5101580135440179,74,57,57,0.5297880589299561,0.5589800847504495,0.55,0.55,0.5051121655825598,-0.044887834417440264
777700,2025-05-31,2025,NYM,COL,1,0.7144891250059422,0.6953834,0.7080032689534783,0.6851851851851852,74,57,57,0.5297880589299561,0.6225373306447339,0.77,0.77,0.7080032689534783,-0.0619967310465217
777694,2025-05-31,2025,KC,DET,1,0.3793497850287395,0.3384036,0.36544969005305855,0.38627450980392153,74,58,58,0.5297880589299561,0.5302986100084537,0.38,0.38,0.36544969005305855,-0.014550309946941453
777703,2025-05-31,2025,CLE,LAA,1,0.6650244568436813,0.60551834,0.6448237736695765,0.6266490765171503,74,56,56,0.5297880589299561,0.6275222212224433,0.61,0.61,0.6448237736695765,0.03482377366957656
777702,2025-05-31,2025,PHI,MIL,0,0.5853484333569058,0.6294137,0.6003073827438887,0.6065116279069768,74,57,58,0.5297880589299561,0.5370354793377826,0.63,0.63,0.6003073827438887,-0.029692617256111276
777699,2025-05-31,2025,BAL,CWS,1,0.5947374348992954,0.6027221,0.5974480110610756,0.6065116279069768,74,56,57,0.5297880589299561,0.6895697990402893,0.61,0.61,0.5974480110610756,-0.012551988938924397
777697,2025-05-31,2025,TEX,STL,0,0.4166390623192942,0.48646858,0.4403442565161655,0.4346210995542348,74,58,57,0.5297880589299561,0.5134134151800086,0.43,0.43,0.4403442565161655,0.010344256516165495
777701,2025-05-31,2025,TOR,ATH,1,0.6888362214365267,0.60451955,0.6602130383596673,0.6547842401500938,74,57,58,0.5297880589299561,0.5066485851326845,0.58,0.58,0.6602130383596673,0.08021303835966731
777704,2025-05-31,2025,CHC,CIN,1,0.5689647647413696,0.54168,0.5597023331789973,0.5682267633487147,74,57,58,0.5297880589299561,0.5504663209380105,0.62,0.62,0.5597023331789973,-0.06029766682100268
777681,2025-06-01,2025,SD,PIT,1,0.5273122442923589,0.5017066,0.5186198351639316,0.5186500888099469,75,56,59,0.5297880589299561,0.5869675703034967,0.73,0.73,0.5186198351639316,-0.21138016483606836
777680,2025-06-01,2025,SEA,MIN,1,0.5545306738347497,0.5054018,0.5378527744091598,0.5347472924187723,75,57,57,0.5297880589299561,0.5403990051579072,0.55,0.55,0.5378527744091598,-0.01214722559084025
777679,2025-06-01,2025,AZ,WSH,1,0.5111692196221772,0.580147,0.5345852808827569,0.5347472924187723,75,58,58,0.5297880589299561,0.5902451183813527,0.68,0.68,0.5345852808827569,-0.14541471911724313
777682,2025-06-01,2025,LAD,NYY,0,0.5942137192594162,0.5998721,0.5961345874436157,0.6065116279069768,75,58,57,0.5297880589299561,0.5437588546035044,0.63,0.63,0.5961345874436157,-0.03386541255638431
777690,2025-06-01,2025,HOU,TB,1,0.6262176799172473,0.63586664,0.629493236108501,0.6266490765171503,75,58,58,0.5297880589299561,0.5589800847504495,0.6,0.6,0.629493236108501,0.029493236108501075
777677,2025-06-01,2025,KC,DET,0,0.5590890832717608,0.59901637,0.572643294063312,0.5682267633487147,75,59,59,0.5297880589299561,0.5302986100084537,0.59,0.59,0.572643294063312,-0.01735670593668792
777689,2025-06-01,2025,MIA,SF,0,0.47109640611532566,0.5397027,0.4943863530537774,0.5034106412005458,75,56,58,0.5297880589299561,0.46946490781887384,0.48,0.48,0.4943863530537774,0.014386353053777445
777687,2025-06-01,2025,CHC,CIN,1,0.5597657371985219,0.5889609,0.569676684056146,0.5682267633487147,75,58,59,0.5297880589299561,0.5504663209380105,0.59,0.59,0.569676684056146,-0.020323315943853948
777683,2025-06-01,2025,CLE,LAA,1,0.6508640685496558,0.58647645,0.6290062483470269,0.6266490765171503,75,57,57,0.5297880589299561,0.6275222212224433,0.65,0.65,0.6290062483470269,-0.020993751652973125
777685,2025-06-01,2025,TOR,ATH,1,0.6842431040850866,0.6570511,0.675012164938626,0.6826923076923078,75,58,59,0.5297880589299561,0.5066485851326845,0.71,0.71,0.675012164938626,-0.03498783506137393
777688,2025-06-01,2025,PHI,MIL,0,0.5983062872893768,0.55703306,0.5842951669682799,0.5682267633487147,75,58,59,0.5297880589299561,0.5370354793377826,0.6,0.6,0.5842951669682799,-0.0157048330317201
777684,2025-06-01,2025,BAL,CWS,1,0.6029425199005616,0.5711166,0.5921385078138522,0.6065116279069768,75,57,58,0.5297880589299561,0.6895697990402893,0.58,0.58,0.5921385078138522,0.012138507813852284
777692,2025-06-01,2025,ATL,BOS,0,0.4593177958415442,0.49851835,0.4726253007725025,0.459546925566343,75,57,60,0.5297880589299561,0.5571554865135475,0.48,0.48,0.4726253007725025,-0.007374699227497505
777678,2025-06-01,2025,TEX,STL,1,0.6086187133026023,0.61821574,0.6118766387725227,0.6106557377049179,75,59,58,0.5297880589299561,0.5134134151800086,0.61,0.61,0.6118766387725227,0.001876638772522754
777686,2025-06-01,2025,NYM,COL,1,0.7766629445529544,0.76776206,0.7736413417008218,0.7755102040816326,75,58,58,0.5297880589299561,0.6225373306447339,0.79,0.79,0.7736413417008218,-0.016358658299178264
777675,2025-06-02,2025,LAD,NYM,0,0.579430569620229,0.61463577,0.5913817615237468,0.6065116279069768,76,59,59,0.5297880589299561,0.5604924661995417,0.61,0.61,0.5913817615237468,-0.018618238476253213
777669,2025-06-02,2025,ATH,MIN,0,0.45151258887923196,0.4782838,0.4606006733589665,0.45040650406504057,76,60,58,0.5297880589299561,0.5269258751724938,0.41,0.41,0.4606006733589665,0.05060067335896651
777676,2025-06-02,2025,SF,SD,0,0.5294836287628553,0.52267456,0.5271721381212514,0.5347472924187723,76,59,57,0.5297880589299561,0.4863493980950132,0.63,0.63,0.5271721381212514,-0.1028278618787486
777674,2025-06-02,2025,CWS,DET,0,0.3511009111016493,0.4387186,0.38084469275049526,0.38627450980392153,76,59,60,0.5297880589299561,0.3804246845924913,0.31,0.31,0.38084469275049526,0.07084469275049526
777671,2025-06-02,2025,CIN,MIL,0,0.4732682749416029,0.48224527,0.476315715674227,0.459546925566343,76,60,60,0.5297880589299561,0.4762124902299353,0.5,0.5,0.476315715674227,-0.02368428432577302
777670,2025-06-02,2025,BOS,LAA,0,0.5810348385521303,0.6213746,0.5947290760738061,0.6065116279069768,76,61,58,0.5297880589299561,0.5902451183813527,0.58,0.58,0.5947290760738061,0.014729076073806135
777673,2025-06-02,2025,MIA,COL,0,0.6330673215300765,0.6337802,0.6333093177745205,0.6266490765171503,76,57,59,0.5297880589299561,0.5336685796952795,0.65,0.65,0.6333093177745205,-0.016690682225479536
777658,2025-06-03,2025,ATH,MIN,0,0.44819007405811867,0.46379915,0.45348892392139784,0.4346210995542348,77,61,59,0.5297880589299561,0.5269258751724938,0.34,0.34,0.45348892392139784,0.11348892392139781
777656,2025-06-03,2025,SF,SD,0,0.550718043634981,0.52206975,0.5409927397590822,0.5347472924187723,77,60,58,0.5297880589299561,0.4863493980950132,0.59,0.59,0.5409927397590822,-0.04900726024091773
777655,2025-06-03,2025,SEA,BAL,0,0.5436395695202711,0.5654384,0.551039667070448,0.5347472924187723,77,58,58,0.5297880589299561,0.5100314594101275,0.58,0.58,0.551039667070448,-0.028960332929551913
777657,2025-06-03,2025,LAD,NYM,1,0.4614073648540318,0.4861453,0.46980520659359937,0.45040650406504057,77,60,60,0.5297880589299561,0.5604924661995417,0.58,0.58,0.46980520659359937,-0.11019479340640059
777660,2025-06-03,2025,STL,KC,0,0.5645108031530486,0.594671,0.5747493608982286,0.5682267633487147,77,59,60,0.5297880589299561,0.5201733345609962,0.59,0.59,0.5747493608982286,-0.01525063910177138
777661,2025-06-03,2025,CWS,DET,1,0.4331803906773423,0.4353151,0.4339050663409494,0.4346210995542348,77,60,61,0.5297880589299561,0.3804246845924913,0.4,0.4,0.4339050663409494,0.033905066340949364
777662,2025-06-03,2025,TB,TEX,1,0.6024463129959422,0.624429,0.609908823986999,0.6106557377049179,77,59,60,0.5297880589299561,0.5370354793377826,0.58,0.58,0.609908823986999,0.02990882398699901
777664,2025-06-03,2025,NYY,CLE,1,0.6297395146461013,0.6006375,0.619860182741461,0.6221498371335505,77,58,58,0.5297880589299561,0.5351119303485293,0.66,0.66,0.619860182741461,-0.04013981725853899
777668,2025-06-03,2025,CIN,MIL,1,0.49074175415957844,0.4719169,0.4843512407280465,0.48552338530066813,77,61,61,0.5297880589299561,0.4762124902299353,0.55,0.55,0.4843512407280465,-0.06564875927195357
777667,2025-06-03,2025,BOS,LAA,0,0.5710902180098633,0.55583805,0.5659125276027798,0.5682267633487147,77,62,59,0.5297880589299561,0.5902451183813527,0.58,0.58,0.5659125276027798,-0.014087472397220191
777665,2025-06-03,2025,TOR,PHI,0,0.441488679307433,0.47041574,0.45130861806335487,0.4346210995542348,77,59,59,0.5297880589299561,0.45936519288303335,0.45,0.45,0.45130861806335487,0.0013086180633548605
777659,2025-06-03,2025,WSH,CHC,0,0.5240858613659923,0.5295886,0.5259538824411916,0.5347472924187723,77,59,59,0.5297880589299561,0.4897312778231877,0.44,0.44,0.5259538824411916,0.08595388244119156
777666,2025-06-03,2025,MIA,COL,0,0.5604536827923841,0.5195741,0.5465761951842434,0.5347472924187723,77,58,60,0.5297880589299561,0.5336685796952795,0.62,0.62,0.5465761951842434,-0.07342380481575661
777663,2025-06-03,2025,PIT,HOU,0,0.5941036859688559,0.6212856,0.6033312011029115,0.6065116279069768,77,60,59,0.5297880589299561,0.48788266070709074,0.6,0.6,0.6033312011029115,0.0033312011029115185
777672,2025-06-03,2025,ATL,AZ,0,0.5099055654299418,0.57637477,0.5324700247099597,0.5347472924187723,77,58,59,0.5297880589299561,0.5302986100084537,0.61,0.61,0.5324700247099597,-0.07752997529004024
777646,2025-06-04,2025,TB,TEX,1,0.5497692701128448,0.52642155,0.5418433627912974,0.5347472924187723,78,60,61,0.5297880589299561,0.5370354793377826,0.54,0.54,0.5418433627912974,0.001843362791297376
777643,2025-06-04,2025,ATH,MIN,0,0.39936255057551245,0.33797133,0.3785219262706021,0.38627450980392153,78,62,60,0.5297880589299561,0.5269258751724938,0.39,0.39,0.3785219262706021,-0.011478073729397908
777641,2025-06-04,2025,SF,SD,1,0.4341463873708348,0.46101293,0.4432668366225305,0.4346210995542348,78,61,59,0.5297880589299561,0.4863493980950132,0.49,0.49,0.4432668366225305,-0.04673316337746947
777638,2025-06-04,2025,LAD,NYM,0,0.4881084405074124,0.5332492,0.5034324816835704,0.5101580135440179,78,61,61,0.5297880589299561,0.5604924661995417,0.59,0.59,0.5034324816835704,-0.08656751831642961
777639,2025-06-04,2025,CWS,DET,0,0.46172724543688093,0.49941,0.47451950124537934,0.459546925566343,78,61,62,0.5297880589299561,0.3804246845924913,0.35,0.35,0.47451950124537934,0.12451950124537936
777654,2025-06-04,2025,ATL,AZ,0,0.5534102377324956,0.5758027,0.5610118548636222,0.5682267633487147,78,59,60,0.5297880589299561,0.5302986100084537,0.62,0.62,0.5610118548636222,-0.058988145136377845
777645,2025-06-04,2025,SEA,BAL,0,0.44407887614604663,0.4933447,0.4608032610658829,0.45040650406504057,78,59,59,0.5297880589299561,0.5100314594101275,0.51,0.51,0.4608032610658829,-0.049196738934117135
777653,2025-06-04,2025,NYY,CLE,0,0.5872410595572778,0.62470233,0.5999581279554924,0.6065116279069768,78,59,59,0.5297880589299561,0.5351119303485293,0.64,0.64,0.5999581279554924,-0.0400418720445076
777650,2025-06-04,2025,WSH,CHC,1,0.4865440918834548,0.55508274,0.5098110698288711,0.5101580135440179,78,60,60,0.5297880589299561,0.4897312778231877,0.45,0.45,0.5098110698288711,0.05981106982887113
777648,2025-06-04,2025,PIT,HOU,1,0.39731345694220943,0.36699742,0.3870219997796925,0.38627450980392153,78,61,60,0.5297880589299561,0.48788266070709074,0.47,0.47,0.3870219997796925,-0.08297800022030749
777649,2025-06-04,2025,BOS,LAA,1,0.5196582806702983,0.5351493,0.5249170459214287,0.5347472924187723,78,63,60,0.5297880589299561,0.5902451183813527,0.56,0.56,0.5249170459214287,-0.035082954078571316
777647,2025-06-04,2025,CIN,MIL,0,0.5195653067568965,0.5143006,0.5177780790241177,0.5186500888099469,78,62,62,0.5297880589299561,0.4762124902299353,0.55,0.55,0.5177780790241177,-0.03222192097588239
777652,2025-06-04,2025,MIA,COL,0,0.5184690783304318,0.48729274,0.5078855712376096,0.5101580135440179,78,59,61,0.5297880589299561,0.5336685796952795,0.58,0.58,0.5078855712376096,-0.07211442876239038
777651,2025-06-04,2025,TOR,PHI,1,0.4682614004999705,0.55669504,0.498282180577859,0.5080645161290323,78,60,60,0.5297880589299561,0.45936519288303335,0.5,0.5,0.498282180577859,-0.0017178194221409981
777629,2025-06-05,2025,TB,TEX,1,0.5255607657574994,0.653434,0.5689701905603719,0.5682267633487147,79,61,62,0.5297880589299561,0.5370354793377826,0.57,0.57,0.5689701905603719,-0.0010298094396280488
777644,2025-06-05,2025,NYY,CLE,1,0.6591933428321801,0.68657815,0.6684897302426345,0.6666666666666666,79,60,60,0.5297880589299561,0.5351119303485293,0.72,0.72,0.6684897302426345,-0.0515102697573655
777632,2025-06-05,2025,WSH,CHC,0,0.4303479898866904,0.4075729,0.422616474155671,0.3870481927710843,79,61,61,0.5297880589299561,0.4897312778231877,0.42,0.42,0.422616474155671,0.0026164741556710114
777630,2025-06-05,2025,PIT,HOU,0,0.49285683152827825,0.4278571,0.47079121782882505,0.459546925566343,79,62,61,0.5297880589299561,0.48788266070709074,0.43,0.43,0.47079121782882505,0.040791217828825055
777631,2025-06-05,2025,LAD,NYM,1,0.49930526918595153,0.5107079,0.503176152522406,0.5101580135440179,79,62,62,0.5297880589299561,0.5604924661995417,0.55,0.55,0.503176152522406,-0.04682384747759405
777633,2025-06-05,2025,SF,SD,1,0.439273308648227,0.47610682,0.45177726951976427,0.4346210995542348,79,62,60,0.5297880589299561,0.4863493980950132,0.52,0.52,0.45177726951976427,-0.06822273048023575
777628,2025-06-05,2025,SEA,BAL,0,0.5529035185817923,0.6172901,0.574760978149417,0.5682267633487147,79,60,60,0.5297880589299561,0.5100314594101275,0.59,0.59,0.574760978149417,-0.015239021850583012
777636,2025-06-05,2025,ATH,MIN,1,0.4667762612620843,0.4482368,0.46048262380943805,0.45040650406504057,79,63,61,0.5297880589299561,0.5269258751724938,0.36,0.36,0.46048262380943805,0.10048262380943807
777637,2025-06-05,2025,TOR,PHI,1,0.4742741417663202,0.52146596,0.49029445999397336,0.5034106412005458,79,61,61,0.5297880589299561,0.45936519288303335,0.49,0.49,0.49029445999397336,0.00029445999397337275
777634,2025-06-05,2025,CWS,DET,1,0.3796246451035198,0.4047641,0.38815879111921814,0.38627450980392153,79,62,63,0.5297880589299561,0.3804246845924913,0.36,0.36,0.38815879111921814,0.02815879111921815
777635,2025-06-05,2025,STL,KC,0,0.5038508164689234,0.5526043,0.5204012839023242,0.5347472924187723,79,61,62,0.5297880589299561,0.5201733345609962,0.52,0.52,0.5204012839023242,0.00040128390232418987
777642,2025-06-05,2025,STL,KC,1,0.5877589155000189,0.5494937,0.574768921422288,0.5682267633487147,79,60,61,0.5297880589299561,0.5201733345609962,0.52,0.52,0.574768921422288,0.05476892142228795
777640,2025-06-05,2025,ATL,AZ,0,0.47582030495287814,0.54023564,0.49768753204194766,0.5034106412005458,79,60,61,0.5297880589299561,0.5302986100084537,0.58,0.58,0.49768753204194766,-0.0823124679580523
777619,2025-06-06,2025,SF,ATL,1,0.42732523169403086,0.41835707,0.42428078988172874,0.4346210995542348,80,63,61,0.5297880589299561,0.49988131970881877,0.44,0.44,0.42428078988172874,-0.015719210118271265
777613,2025-06-06,2025,ATH,BAL,1,0.4586459461702216,0.39556718,0.43723244640698244,0.4346210995542348,80,64,61,0.5297880589299561,0.4964975483333514,0.48,0.48,0.43723244640698244,-0.04276755359301754
777614,2025-06-06,2025,LAA,SEA,1,0.41519362503398544,0.53512394,0.45590665680197046,0.4346210995542348,80,61,61,0.5297880589299561,0.45600561264060685,0.47,0.47,0.45590665680197046,-0.014093343198029518
777616,2025-06-06,2025,COL,NYM,0,0.31170536899670365,0.30482557,0.3093698686201989,0.3473684210526316,80,62,63,0.5297880589299561,0.43594253522887355,0.29,0.29,0.3093698686201989,0.019369868620198905
777620,2025-06-06,2025,STL,LAD,1,0.63609882076197,0.585954,0.619076042314181,0.6221498371335505,80,62,63,0.5297880589299561,0.4795896957970751,0.53,0.53,0.619076042314181,0.08907604231418098
777617,2025-06-06,2025,MIL,SD,0,0.5775792423094441,0.6324758,0.5962151055419096,0.6065116279069768,80,63,61,0.5297880589299561,0.5302986100084537,0.58,0.58,0.5962151055419096,0.016215105541909636
777615,2025-06-06,2025,MIN,TOR,0,0.5120480006232634,0.50618774,0.5100586029376454,0.5186500888099469,80,62,62,0.5297880589299561,0.5571554865135476,0.56,0.56,0.5100586029376454,-0.049941397062354675
777625,2025-06-06,2025,TB,MIA,1,0.6197598346661579,0.5511307,0.5964621425770549,0.6065116279069768,80,62,60,0.5297880589299561,0.5902451183813527,0.57,0.57,0.5964621425770549,0.026462142577054926
777622,2025-06-06,2025,CLE,HOU,0,0.46052531252118484,0.4731752,0.464819599287555,0.45040650406504057,80,61,62,0.5297880589299561,0.5438422797287762,0.46,0.46,0.464819599287555,0.0048195992875549876
777626,2025-06-06,2025,DET,CHC,1,0.6316102585820147,0.61693877,0.6266296932679056,0.6221498371335505,80,64,62,0.5297880589299561,0.5403990051579072,0.65,0.65,0.6266296932679056,-0.023370306732094392
777623,2025-06-06,2025,CIN,AZ,1,0.5771241366865437,0.5894038,0.5812927460605332,0.5682267633487147,80,63,62,0.5297880589299561,0.4897312778231878,0.49,0.49,0.5812927460605332,0.09129274606053317
777627,2025-06-06,2025,NYY,BOS,1,0.6274864165771369,0.6531955,0.6362139406252617,0.6266490765171503,80,61,64,0.5297880589299561,0.5737828853645023,0.65,0.65,0.6362139406252617,-0.013786059374738313
